user_id,resource_id,rating,completion,goals,level,timestamp
user_026,res_064,3,0.94,linux python web_backend,实战,2026-03-05T09:00:00
user_026,res_017,3,0.9,linux python web_backend,实战,2026-03-07T20:00:00
user_026,res_053,3,0.67,linux python web_backend,实战,2026-03-11T10:00:00
user_026,res_031,2,0.49,linux python web_backend,实战,2026-03-18T02:00:00
user_026,res_051,2,0.75,linux python web_backend,实战,2026-04-04T02:00:00
user_026,res_025,2,0.56,linux python web_backend,实战,2026-04-13T20:00:00
user_026,res_047,4,0.95,linux python web_backend,实战,2026-04-14T14:00:00
user_026,res_043,4,1.0,linux python web_backend,实战,2026-04-15T19:00:00
user_026,res_048,4,0.7,linux python web_backend,实战,2026-04-17T13:00:00
user_026,res_063,3,0.66,linux python web_backend,实战,2026-04-20T17:00:00
user_026,res_056,2,0.75,linux python web_backend,实战,2026-04-29T22:00:00
user_026,res_005,4,0.68,linux python web_backend,实战,2026-05-17T05:00:00
user_026,res_016,3,0.66,linux python web_backend,实战,2026-05-17T22:00:00
user_026,res_024,2,0.43,linux python web_backend,实战,2026-05-22T06:00:00
user_026,res_023,2,0.49,linux python web_backend,实战,2026-05-28T15:00:00
user_026,res_003,4,0.98,linux python web_backend,实战,2026-06-03T10:00:00
user_026,res_041,4,0.99,linux python web_backend,实战,2026-06-22T01:00:00
user_026,res_002,4,0.97,linux python web_backend,实战,2026-06-23T12:00:00
user_027,res_055,3,0.59,deep_learning linux math,基础,2026-03-10T14:00:00
user_027,res_039,2,0.72,deep_learning linux math,基础,2026-03-12T21:00:00
user_027,res_044,4,0.76,deep_learning linux math,基础,2026-03-15T00:00:00
user_027,res_052,5,0.96,deep_learning linux math,基础,2026-03-17T02:00:00
user_027,res_033,3,0.54,deep_learning linux math,基础,2026-03-20T21:00:00
user_027,res_024,3,0.81,deep_learning linux math,基础,2026-04-16T12:00:00
user_027,res_011,3,0.74,deep_learning linux math,基础,2026-04-19T17:00:00
user_027,res_048,4,0.88,deep_learning linux math,基础,2026-04-20T10:00:00
user_027,res_064,2,0.57,deep_learning linux math,基础,2026-04-26T02:00:00
user_027,res_010,2,0.67,deep_learning linux math,基础,2026-05-28T15:00:00
user_027,res_002,2,0.74,deep_learning linux math,基础,2026-05-30T14:00:00
user_028,res_046,4,1.0,career deep_learning linux,实战,2026-03-10T04:00:00
user_028,res_041,4,0.73,career deep_learning linux,实战,2026-03-17T13:00:00
user_028,res_051,2,0.54,career deep_learning linux,实战,2026-03-21T10:00:00
user_028,res_038,2,0.51,career deep_learning linux,实战,2026-03-26T04:00:00
user_028,res_055,2,0.45,career deep_learning linux,实战,2026-04-09T12:00:00
user_028,res_058,3,0.74,career deep_learning linux,实战,2026-04-16T17:00:00
user_028,res_059,5,1.0,career deep_learning linux,实战,2026-04-27T14:00:00
user_028,res_011,3,0.84,career deep_learning linux,实战,2026-05-07T13:00:00
user_028,res_020,4,0.85,career deep_learning linux,实战,2026-05-10T04:00:00
user_028,res_012,2,0.78,career deep_learning linux,实战,2026-06-15T03:00:00
user_028,res_045,5,0.92,career deep_learning linux,实战,2026-06-21T17:00:00
user_029,res_041,2,0.81,deep_learning nlp web_backend,进阶,2026-03-06T00:00:00
user_029,res_040,4,0.95,deep_learning nlp web_backend,进阶,2026-03-21T14:00:00
user_029,res_062,2,0.69,deep_learning nlp web_backend,进阶,2026-04-08T15:00:00
user_029,res_006,2,0.78,deep_learning nlp web_backend,进阶,2026-04-10T23:00:00
user_029,res_035,4,0.85,deep_learning nlp web_backend,进阶,2026-04-13T19:00:00
user_029,res_020,3,0.88,deep_learning nlp web_backend,进阶,2026-04-21T09:00:00
user_029,res_018,3,0.62,deep_learning nlp web_backend,进阶,2026-05-13T13:00:00
user_029,res_013,2,0.69,deep_learning nlp web_backend,进阶,2026-06-01T19:00:00
user_029,res_036,3,0.94,deep_learning nlp web_backend,进阶,2026-06-07T18:00:00
user_029,res_009,3,0.54,deep_learning nlp web_backend,进阶,2026-06-22T20:00:00
user_029,res_033,4,0.72,deep_learning nlp web_backend,进阶,2026-06-29T18:00:00
user_030,res_018,3,0.65,linux machine_learning nlp,进阶,2026-03-02T03:00:00
user_030,res_027,4,0.67,linux machine_learning nlp,进阶,2026-03-18T22:00:00
user_030,res_014,4,0.96,linux machine_learning nlp,进阶,2026-03-25T05:00:00
user_030,res_011,4,0.87,linux machine_learning nlp,进阶,2026-04-11T19:00:00
user_030,res_019,2,0.83,linux machine_learning nlp,进阶,2026-04-20T11:00:00
user_030,res_016,4,0.69,linux machine_learning nlp,进阶,2026-04-20T16:00:00
user_030,res_062,3,0.69,linux machine_learning nlp,进阶,2026-04-21T01:00:00
user_030,res_057,2,0.61,linux machine_learning nlp,进阶,2026-04-28T04:00:00
user_030,res_021,2,0.63,linux machine_learning nlp,进阶,2026-05-03T09:00:00
user_030,res_040,3,0.62,linux machine_learning nlp,进阶,2026-05-05T12:00:00
user_030,res_010,4,0.73,linux machine_learning nlp,进阶,2026-05-10T09:00:00
user_030,res_030,4,0.75,linux machine_learning nlp,进阶,2026-05-14T11:00:00
user_030,res_008,2,0.53,linux machine_learning nlp,进阶,2026-05-16T20:00:00
user_030,res_063,2,0.58,linux machine_learning nlp,进阶,2026-05-18T23:00:00
user_030,res_004,2,0.84,linux machine_learning nlp,进阶,2026-05-27T19:00:00
user_030,res_029,4,1.0,linux machine_learning nlp,进阶,2026-06-02T11:00:00
user_030,res_007,2,0.63,linux machine_learning nlp,进阶,2026-06-06T17:00:00
user_030,res_025,4,0.8,linux machine_learning nlp,进阶,2026-06-29T11:00:00
user_031,res_031,3,0.58,career deep_learning web_backend,实战,2026-03-03T14:00:00
user_031,res_020,3,0.82,career deep_learning web_backend,实战,2026-03-05T18:00:00
user_031,res_024,4,0.97,career deep_learning web_backend,实战,2026-03-08T22:00:00
user_031,res_044,3,0.69,career deep_learning web_backend,实战,2026-03-23T14:00:00
user_031,res_038,3,0.74,career deep_learning web_backend,实战,2026-04-01T08:00:00
user_031,res_061,4,0.75,career deep_learning web_backend,实战,2026-04-08T09:00:00
user_031,res_022,3,0.62,career deep_learning web_backend,实战,2026-04-11T21:00:00
user_031,res_008,3,0.68,career deep_learning web_backend,实战,2026-04-15T21:00:00
user_031,res_047,3,0.83,career deep_learning web_backend,实战,2026-05-02T10:00:00
user_031,res_046,2,0.72,career deep_learning web_backend,实战,2026-05-14T15:00:00
user_031,res_037,4,0.92,career deep_learning web_backend,实战,2026-05-19T12:00:00
user_031,res_027,3,0.84,career deep_learning web_backend,实战,2026-05-22T22:00:00
user_031,res_063,4,0.76,career deep_learning web_backend,实战,2026-05-23T18:00:00
user_031,res_041,2,0.46,career deep_learning web_backend,实战,2026-05-26T17:00:00
user_031,res_053,3,0.6,career deep_learning web_backend,实战,2026-05-28T06:00:00
user_031,res_058,4,1.0,career deep_learning web_backend,实战,2026-06-13T11:00:00
user_031,res_002,2,0.74,career deep_learning web_backend,实战,2026-06-26T15:00:00
user_031,res_045,3,0.77,career deep_learning web_backend,实战,2026-06-28T23:00:00
user_032,res_017,4,0.94,career deep_learning python,进阶,2026-03-18T00:00:00
user_032,res_048,3,0.95,career deep_learning python,进阶,2026-03-21T13:00:00
user_032,res_029,2,0.8,career deep_learning python,进阶,2026-03-29T20:00:00
user_032,res_060,3,0.85,career deep_learning python,进阶,2026-03-31T07:00:00
user_032,res_045,2,0.65,career deep_learning python,进阶,2026-04-04T04:00:00
user_032,res_014,3,0.86,career deep_learning python,进阶,2026-04-06T10:00:00
user_032,res_042,2,0.45,career deep_learning python,进阶,2026-04-12T22:00:00
user_032,res_031,3,0.91,career deep_learning python,进阶,2026-04-30T15:00:00
user_032,res_053,3,0.63,career deep_learning python,进阶,2026-06-03T23:00:00
user_032,res_013,2,0.44,career deep_learning python,进阶,2026-06-07T02:00:00
user_032,res_035,3,0.55,career deep_learning python,进阶,2026-06-26T05:00:00
user_033,res_059,4,0.74,career machine_learning math,基础,2026-03-18T15:00:00
user_033,res_056,4,0.98,career machine_learning math,基础,2026-03-23T19:00:00
user_033,res_012,5,0.97,career machine_learning math,基础,2026-03-25T03:00:00
user_033,res_039,2,0.46,career machine_learning math,基础,2026-04-09T05:00:00
user_033,res_003,2,0.47,career machine_learning math,基础,2026-04-11T07:00:00
user_033,res_048,3,0.54,career machine_learning math,基础,2026-04-13T09:00:00
user_033,res_001,2,0.57,career machine_learning math,基础,2026-04-27T08:00:00
user_033,res_064,4,0.88,career machine_learning math,基础,2026-05-03T04:00:00
user_033,res_030,2,0.73,career machine_learning math,基础,2026-05-17T11:00:00
user_033,res_022,3,0.83,career machine_learning math,基础,2026-05-21T09:00:00
user_033,res_060,4,0.96,career machine_learning math,基础,2026-05-22T08:00:00
user_033,res_057,4,0.69,career machine_learning math,基础,2026-05-25T03:00:00
user_033,res_037,2,0.69,career machine_learning math,基础,2026-05-28T07:00:00
user_033,res_020,3,0.66,career machine_learning math,基础,2026-06-01T18:00:00
user_033,res_019,3,0.92,career machine_learning math,基础,2026-06-14T13:00:00
user_033,res_007,2,0.63,career machine_learning math,基础,2026-06-23T22:00:00
user_034,res_051,4,0.9,linux math web_backend,进阶,2026-03-06T13:00:00
user_034,res_006,2,0.44,linux math web_backend,进阶,2026-03-08T02:00:00
user_034,res_005,2,0.78,linux math web_backend,进阶,2026-03-16T05:00:00
user_034,res_037,4,0.82,linux math web_backend,进阶,2026-03-17T23:00:00
user_034,res_028,3,0.92,linux math web_backend,进阶,2026-03-26T18:00:00
user_034,res_034,4,0.85,linux math web_backend,进阶,2026-04-06T13:00:00
user_034,res_046,4,1.0,linux math web_backend,进阶,2026-04-18T12:00:00
user_034,res_044,4,1.0,linux math web_backend,进阶,2026-04-27T01:00:00
user_034,res_063,2,0.63,linux math web_backend,进阶,2026-04-28T18:00:00
user_034,res_029,2,0.47,linux math web_backend,进阶,2026-05-22T23:00:00
user_034,res_016,2,0.7,linux math web_backend,进阶,2026-05-31T18:00:00
user_034,res_004,3,0.73,linux math web_backend,进阶,2026-06-01T17:00:00
user_034,res_008,3,0.89,linux math web_backend,进阶,2026-06-05T00:00:00
user_034,res_039,3,0.73,linux math web_backend,进阶,2026-06-12T09:00:00
user_034,res_056,4,0.82,linux math web_backend,进阶,2026-06-13T00:00:00
user_034,res_049,4,0.72,linux math web_backend,进阶,2026-06-18T16:00:00
user_034,res_024,2,0.82,linux math web_backend,进阶,2026-06-20T17:00:00
user_034,res_055,5,0.95,linux math web_backend,进阶,2026-06-23T12:00:00
user_035,res_057,2,0.84,math nlp web_backend,基础,2026-03-30T23:00:00
user_035,res_027,4,0.99,math nlp web_backend,基础,2026-04-10T22:00:00
user_035,res_008,3,0.75,math nlp web_backend,基础,2026-04-22T09:00:00
user_035,res_052,5,1.0,math nlp web_backend,基础,2026-04-24T17:00:00
user_035,res_018,2,0.43,math nlp web_backend,基础,2026-04-26T07:00:00
user_035,res_003,2,0.65,math nlp web_backend,基础,2026-05-15T23:00:00
user_035,res_023,2,0.44,math nlp web_backend,基础,2026-05-16T01:00:00
user_035,res_047,2,0.66,math nlp web_backend,基础,2026-06-07T21:00:00
user_035,res_013,3,0.85,math nlp web_backend,基础,2026-06-08T01:00:00
user_035,res_010,2,0.7,math nlp web_backend,基础,2026-06-20T01:00:00
user_035,res_049,4,0.75,math nlp web_backend,基础,2026-06-21T04:00:00
user_035,res_059,2,0.81,math nlp web_backend,基础,2026-06-22T00:00:00
user_035,res_043,2,0.83,math nlp web_backend,基础,2026-06-29T20:00:00
user_036,res_035,3,0.89,machine_learning math nlp,进阶,2026-03-12T17:00:00
user_036,res_024,3,0.77,machine_learning math nlp,进阶,2026-03-18T12:00:00
user_036,res_027,4,0.75,machine_learning math nlp,进阶,2026-03-19T00:00:00
user_036,res_020,2,0.8,machine_learning math nlp,进阶,2026-03-28T06:00:00
user_036,res_031,4,0.73,machine_learning math nlp,进阶,2026-04-04T12:00:00
user_036,res_010,4,0.75,machine_learning math nlp,进阶,2026-04-11T09:00:00
user_036,res_052,4,0.88,machine_learning math nlp,进阶,2026-04-15T09:00:00
user_036,res_036,3,0.69,machine_learning math nlp,进阶,2026-04-22T01:00:00
user_036,res_004,2,0.83,machine_learning math nlp,进阶,2026-04-30T10:00:00
user_036,res_030,3,0.75,machine_learning math nlp,进阶,2026-05-03T14:00:00
user_036,res_049,3,0.62,machine_learning math nlp,进阶,2026-05-22T02:00:00
user_036,res_046,3,0.83,machine_learning math nlp,进阶,2026-05-30T06:00:00
user_036,res_055,4,0.98,machine_learning math nlp,进阶,2026-06-01T21:00:00
user_036,res_059,3,0.58,machine_learning math nlp,进阶,2026-06-05T15:00:00
user_036,res_016,4,0.91,machine_learning math nlp,进阶,2026-06-20T02:00:00
user_036,res_015,4,0.86,machine_learning math nlp,进阶,2026-06-20T10:00:00
user_037,res_037,4,0.95,career math web_backend,实战,2026-03-02T06:00:00
user_037,res_015,2,0.77,career math web_backend,实战,2026-03-10T21:00:00
user_037,res_025,2,0.41,career math web_backend,实战,2026-03-18T20:00:00
user_037,res_061,3,0.57,career math web_backend,实战,2026-03-20T07:00:00
user_037,res_036,4,0.88,career math web_backend,实战,2026-04-05T17:00:00
user_037,res_049,4,0.82,career math web_backend,实战,2026-04-17T12:00:00
user_037,res_016,3,0.8,career math web_backend,实战,2026-05-01T21:00:00
user_037,res_013,2,0.72,career math web_backend,实战,2026-05-02T05:00:00
user_037,res_032,3,0.53,career math web_backend,实战,2026-05-10T13:00:00
user_037,res_054,4,0.81,career math web_backend,实战,2026-05-19T20:00:00
user_037,res_022,3,0.76,career math web_backend,实战,2026-05-22T01:00:00
user_037,res_038,4,1.0,career math web_backend,实战,2026-05-22T23:00:00
user_037,res_010,2,0.48,career math web_backend,实战,2026-06-10T11:00:00
user_037,res_017,2,0.64,career math web_backend,实战,2026-06-13T11:00:00
user_037,res_042,3,0.54,career math web_backend,实战,2026-06-13T22:00:00
user_037,res_044,3,0.88,career math web_backend,实战,2026-06-25T05:00:00
user_038,res_061,4,0.89,career machine_learning web_backend,实战,2026-03-05T05:00:00
user_038,res_026,3,0.85,career machine_learning web_backend,实战,2026-03-18T22:00:00
user_038,res_059,5,0.91,career machine_learning web_backend,实战,2026-03-27T18:00:00
user_038,res_055,3,0.93,career machine_learning web_backend,实战,2026-03-30T06:00:00
user_038,res_025,3,0.75,career machine_learning web_backend,实战,2026-04-14T01:00:00
user_038,res_003,3,0.66,career machine_learning web_backend,实战,2026-05-12T07:00:00
user_038,res_006,3,0.83,career machine_learning web_backend,实战,2026-05-12T15:00:00
user_038,res_039,4,0.85,career machine_learning web_backend,实战,2026-05-21T00:00:00
user_038,res_060,4,1.0,career machine_learning web_backend,实战,2026-05-26T17:00:00
user_038,res_042,2,0.81,career machine_learning web_backend,实战,2026-05-27T08:00:00
user_038,res_049,2,0.76,career machine_learning web_backend,实战,2026-06-14T12:00:00
user_038,res_044,3,0.57,career machine_learning web_backend,实战,2026-06-17T13:00:00
user_038,res_053,3,0.67,career machine_learning web_backend,实战,2026-06-18T03:00:00
user_039,res_064,4,0.69,career machine_learning nlp,基础,2026-03-12T11:00:00
user_039,res_041,2,0.74,career machine_learning nlp,基础,2026-03-14T04:00:00
user_039,res_063,4,0.78,career machine_learning nlp,基础,2026-04-01T22:00:00
user_039,res_028,4,0.68,career machine_learning nlp,基础,2026-04-02T07:00:00
user_039,res_051,2,0.66,career machine_learning nlp,基础,2026-04-18T02:00:00
user_039,res_023,3,0.6,career machine_learning nlp,基础,2026-04-18T05:00:00
user_039,res_050,2,0.53,career machine_learning nlp,基础,2026-04-18T22:00:00
user_039,res_021,3,0.6,career machine_learning nlp,基础,2026-04-19T10:00:00
user_039,res_032,4,0.66,career machine_learning nlp,基础,2026-04-22T12:00:00
user_039,res_025,3,0.72,career machine_learning nlp,基础,2026-04-23T09:00:00
user_039,res_036,2,0.54,career machine_learning nlp,基础,2026-05-03T04:00:00
user_039,res_015,5,1.0,career machine_learning nlp,基础,2026-05-11T07:00:00
user_039,res_018,2,0.6,career machine_learning nlp,基础,2026-05-11T17:00:00
user_039,res_029,4,0.91,career machine_learning nlp,基础,2026-06-09T10:00:00
user_039,res_002,3,0.57,career machine_learning nlp,基础,2026-06-29T09:00:00
user_040,res_026,2,0.81,career math web_backend,基础,2026-03-26T18:00:00
user_040,res_001,3,0.67,career math web_backend,基础,2026-04-05T12:00:00
user_040,res_052,5,0.83,career math web_backend,基础,2026-04-08T07:00:00
user_040,res_028,2,0.43,career math web_backend,基础,2026-04-16T22:00:00
user_040,res_009,2,0.49,career math web_backend,基础,2026-04-20T10:00:00
user_040,res_059,3,0.6,career math web_backend,基础,2026-04-24T12:00:00
user_040,res_029,2,0.84,career math web_backend,基础,2026-05-01T18:00:00
user_040,res_020,3,0.83,career math web_backend,基础,2026-05-02T18:00:00
user_040,res_063,3,0.79,career math web_backend,基础,2026-05-12T20:00:00
user_040,res_042,3,0.76,career math web_backend,基础,2026-05-21T02:00:00
user_040,res_039,4,0.76,career math web_backend,基础,2026-05-25T11:00:00
user_040,res_014,3,0.79,career math web_backend,基础,2026-05-28T06:00:00
user_040,res_022,3,0.61,career math web_backend,基础,2026-06-07T17:00:00
user_040,res_025,2,0.77,career math web_backend,基础,2026-06-10T13:00:00
user_040,res_040,4,0.99,career math web_backend,基础,2026-06-15T22:00:00
user_040,res_058,4,0.87,career math web_backend,基础,2026-06-26T22:00:00
user_040,res_054,3,0.84,career math web_backend,基础,2026-06-29T22:00:00
user_041,res_015,2,0.81,career deep_learning math,进阶,2026-03-19T11:00:00
user_041,res_045,2,0.49,career deep_learning math,进阶,2026-03-21T10:00:00
user_041,res_038,3,0.82,career deep_learning math,进阶,2026-03-22T23:00:00
user_041,res_033,3,0.73,career deep_learning math,进阶,2026-03-27T16:00:00
user_041,res_037,2,0.82,career deep_learning math,进阶,2026-03-30T12:00:00
user_041,res_034,3,0.67,career deep_learning math,进阶,2026-04-08T01:00:00
user_041,res_007,2,0.63,career deep_learning math,进阶,2026-04-14T00:00:00
user_041,res_048,2,0.61,career deep_learning math,进阶,2026-04-26T23:00:00
user_041,res_002,2,0.57,career deep_learning math,进阶,2026-04-29T21:00:00
user_041,res_036,3,0.58,career deep_learning math,进阶,2026-06-17T10:00:00
user_041,res_017,4,0.78,career deep_learning math,进阶,2026-06-26T02:00:00
user_042,res_038,2,0.47,deep_learning linux machine_learning,实战,2026-03-16T07:00:00
user_042,res_025,3,0.71,deep_learning linux machine_learning,实战,2026-03-18T18:00:00
user_042,res_046,4,0.93,deep_learning linux machine_learning,实战,2026-03-23T17:00:00
user_042,res_014,3,0.65,deep_learning linux machine_learning,实战,2026-03-24T10:00:00
user_042,res_018,5,0.98,deep_learning linux machine_learning,实战,2026-03-25T12:00:00
user_042,res_057,2,0.66,deep_learning linux machine_learning,实战,2026-04-14T11:00:00
user_042,res_002,3,0.76,deep_learning linux machine_learning,实战,2026-04-16T10:00:00
user_042,res_049,3,0.75,deep_learning linux machine_learning,实战,2026-05-03T13:00:00
user_042,res_051,3,0.87,deep_learning linux machine_learning,实战,2026-05-13T03:00:00
user_042,res_040,2,0.68,deep_learning linux machine_learning,实战,2026-05-16T12:00:00
user_042,res_029,3,0.66,deep_learning linux machine_learning,实战,2026-05-18T18:00:00
user_042,res_001,3,0.61,deep_learning linux machine_learning,实战,2026-05-21T17:00:00
user_042,res_048,4,0.7,deep_learning linux machine_learning,实战,2026-05-25T15:00:00
user_042,res_028,3,0.61,deep_learning linux machine_learning,实战,2026-05-28T04:00:00
user_042,res_013,4,0.92,deep_learning linux machine_learning,实战,2026-06-13T21:00:00
user_042,res_052,3,0.8,deep_learning linux machine_learning,实战,2026-06-19T11:00:00
user_043,res_018,2,0.48,career linux nlp,进阶,2026-03-18T06:00:00
user_043,res_035,2,0.67,career linux nlp,进阶,2026-03-22T10:00:00
user_043,res_002,3,0.72,career linux nlp,进阶,2026-03-28T13:00:00
user_043,res_062,3,0.9,career linux nlp,进阶,2026-04-01T04:00:00
user_043,res_015,2,0.76,career linux nlp,进阶,2026-04-26T03:00:00
user_043,res_049,2,0.84,career linux nlp,进阶,2026-04-27T08:00:00
user_043,res_022,3,0.86,career linux nlp,进阶,2026-05-10T16:00:00
user_043,res_058,4,1.0,career linux nlp,进阶,2026-05-12T11:00:00
user_043,res_057,4,0.78,career linux nlp,进阶,2026-05-13T08:00:00
user_043,res_003,2,0.56,career linux nlp,进阶,2026-05-30T19:00:00
user_043,res_051,2,0.77,career linux nlp,进阶,2026-06-05T07:00:00
user_043,res_050,3,0.59,career linux nlp,进阶,2026-06-05T13:00:00
user_043,res_006,2,0.46,career linux nlp,进阶,2026-06-08T17:00:00
user_043,res_019,3,0.63,career linux nlp,进阶,2026-06-12T23:00:00
user_043,res_037,3,0.69,career linux nlp,进阶,2026-06-14T01:00:00
user_043,res_030,4,1.0,career linux nlp,进阶,2026-06-19T20:00:00
user_043,res_011,3,0.75,career linux nlp,进阶,2026-06-24T21:00:00
user_044,res_005,2,0.77,linux machine_learning math,实战,2026-03-03T03:00:00
user_044,res_029,3,0.86,linux machine_learning math,实战,2026-03-06T03:00:00
user_044,res_026,3,0.81,linux machine_learning math,实战,2026-03-07T12:00:00
user_044,res_006,2,0.56,linux machine_learning math,实战,2026-03-11T11:00:00
user_044,res_037,3,0.89,linux machine_learning math,实战,2026-03-12T23:00:00
user_044,res_018,3,0.87,linux machine_learning math,实战,2026-04-20T06:00:00
user_044,res_059,3,0.6,linux machine_learning math,实战,2026-04-28T00:00:00
user_044,res_061,3,0.88,linux machine_learning math,实战,2026-05-03T08:00:00
user_044,res_027,2,0.53,linux machine_learning math,实战,2026-05-10T18:00:00
user_044,res_010,4,0.86,linux machine_learning math,实战,2026-05-14T00:00:00
user_044,res_051,4,0.83,linux machine_learning math,实战,2026-05-28T04:00:00
user_044,res_041,5,1.0,linux machine_learning math,实战,2026-05-29T11:00:00
user_044,res_033,2,0.72,linux machine_learning math,实战,2026-06-05T07:00:00
user_044,res_025,2,0.78,linux machine_learning math,实战,2026-06-09T10:00:00
user_044,res_050,5,0.9,linux machine_learning math,实战,2026-06-20T08:00:00
user_044,res_063,3,0.83,linux machine_learning math,实战,2026-06-21T11:00:00
user_045,res_009,2,0.7,linux math python,实战,2026-03-09T16:00:00
user_045,res_031,2,0.76,linux math python,实战,2026-03-14T10:00:00
user_045,res_001,4,0.8,linux math python,实战,2026-03-16T13:00:00
user_045,res_038,2,0.67,linux math python,实战,2026-03-22T14:00:00
user_045,res_014,3,0.74,linux math python,实战,2026-03-30T12:00:00
user_045,res_005,4,0.78,linux math python,实战,2026-04-18T04:00:00
user_045,res_029,2,0.58,linux math python,实战,2026-04-24T10:00:00
user_045,res_034,3,0.79,linux math python,实战,2026-04-26T06:00:00
user_045,res_064,3,0.64,linux math python,实战,2026-05-22T02:00:00
user_045,res_015,2,0.5,linux math python,实战,2026-06-04T04:00:00
user_045,res_044,4,0.69,linux math python,实战,2026-06-05T03:00:00
user_046,res_063,3,0.76,math nlp web_backend,实战,2026-03-02T11:00:00
user_046,res_020,3,0.86,math nlp web_backend,实战,2026-03-03T18:00:00
user_046,res_014,2,0.52,math nlp web_backend,实战,2026-03-06T01:00:00
user_046,res_013,2,0.45,math nlp web_backend,实战,2026-03-11T16:00:00
user_046,res_048,3,0.95,math nlp web_backend,实战,2026-03-20T17:00:00
user_046,res_057,2,0.64,math nlp web_backend,实战,2026-03-23T15:00:00
user_046,res_034,4,0.82,math nlp web_backend,实战,2026-04-06T20:00:00
user_046,res_039,4,0.98,math nlp web_backend,实战,2026-04-24T22:00:00
user_046,res_055,4,0.7,math nlp web_backend,实战,2026-05-03T20:00:00
user_046,res_033,4,0.93,math nlp web_backend,实战,2026-05-08T19:00:00
user_046,res_019,3,0.56,math nlp web_backend,实战,2026-05-29T13:00:00
user_046,res_026,4,0.9,math nlp web_backend,实战,2026-06-06T20:00:00
user_046,res_004,3,0.87,math nlp web_backend,实战,2026-06-10T07:00:00
user_046,res_043,3,0.59,math nlp web_backend,实战,2026-06-19T18:00:00
user_047,res_057,2,0.73,machine_learning nlp python,基础,2026-03-01T01:00:00
user_047,res_012,5,0.78,machine_learning nlp python,基础,2026-03-06T15:00:00
user_047,res_045,2,0.7,machine_learning nlp python,基础,2026-03-07T05:00:00
user_047,res_043,2,0.63,machine_learning nlp python,基础,2026-03-08T15:00:00
user_047,res_048,3,0.6,machine_learning nlp python,基础,2026-03-21T08:00:00
user_047,res_008,4,1.0,machine_learning nlp python,基础,2026-03-23T01:00:00
user_047,res_030,4,1.0,machine_learning nlp python,基础,2026-04-03T05:00:00
user_047,res_015,4,0.86,machine_learning nlp python,基础,2026-04-14T16:00:00
user_047,res_046,3,0.67,machine_learning nlp python,基础,2026-04-23T23:00:00
user_047,res_004,4,0.83,machine_learning nlp python,基础,2026-05-07T02:00:00
user_047,res_009,4,1.0,machine_learning nlp python,基础,2026-05-13T11:00:00
user_047,res_020,2,0.83,machine_learning nlp python,基础,2026-05-20T02:00:00
user_047,res_058,3,0.91,machine_learning nlp python,基础,2026-05-26T23:00:00
user_047,res_001,4,1.0,machine_learning nlp python,基础,2026-06-03T20:00:00
user_047,res_040,3,0.85,machine_learning nlp python,基础,2026-06-20T08:00:00
user_047,res_039,3,0.58,machine_learning nlp python,基础,2026-06-24T00:00:00
user_048,res_056,4,1.0,math nlp web_backend,基础,2026-03-04T07:00:00
user_048,res_055,4,0.96,math nlp web_backend,基础,2026-03-14T06:00:00
user_048,res_062,2,0.45,math nlp web_backend,基础,2026-03-18T20:00:00
user_048,res_024,2,0.82,math nlp web_backend,基础,2026-03-31T09:00:00
user_048,res_021,3,0.59,math nlp web_backend,基础,2026-04-05T02:00:00
user_048,res_060,3,0.85,math nlp web_backend,基础,2026-04-10T14:00:00
user_048,res_036,4,1.0,math nlp web_backend,基础,2026-04-28T23:00:00
user_048,res_020,3,0.63,math nlp web_backend,基础,2026-05-02T01:00:00
user_048,res_057,3,0.78,math nlp web_backend,基础,2026-05-03T06:00:00
user_048,res_001,3,0.56,math nlp web_backend,基础,2026-05-12T01:00:00
user_048,res_009,2,0.54,math nlp web_backend,基础,2026-05-19T07:00:00
user_048,res_050,4,0.65,math nlp web_backend,基础,2026-05-24T12:00:00
user_048,res_019,2,0.68,math nlp web_backend,基础,2026-05-28T00:00:00
user_048,res_030,5,1.0,math nlp web_backend,基础,2026-06-10T07:00:00
user_048,res_013,2,0.55,math nlp web_backend,基础,2026-06-11T12:00:00
user_048,res_006,2,0.51,math nlp web_backend,基础,2026-06-17T16:00:00
user_049,res_027,3,0.59,machine_learning python web_backend,基础,2026-03-02T01:00:00
user_049,res_008,4,1.0,machine_learning python web_backend,基础,2026-03-17T06:00:00
user_049,res_014,4,0.78,machine_learning python web_backend,基础,2026-04-03T03:00:00
user_049,res_029,3,0.82,machine_learning python web_backend,基础,2026-04-03T05:00:00
user_049,res_010,3,0.88,machine_learning python web_backend,基础,2026-04-08T22:00:00
user_049,res_011,3,0.84,machine_learning python web_backend,基础,2026-04-15T12:00:00
user_049,res_030,2,0.58,machine_learning python web_backend,基础,2026-04-27T17:00:00
user_049,res_021,3,0.64,machine_learning python web_backend,基础,2026-04-29T03:00:00
user_049,res_035,4,0.81,machine_learning python web_backend,基础,2026-05-20T20:00:00
user_049,res_007,4,0.67,machine_learning python web_backend,基础,2026-06-15T10:00:00
user_049,res_050,2,0.44,machine_learning python web_backend,基础,2026-06-24T20:00:00
user_049,res_023,2,0.66,machine_learning python web_backend,基础,2026-06-26T02:00:00
user_050,res_037,3,0.76,career machine_learning math,基础,2026-03-03T12:00:00
user_050,res_002,3,0.95,career machine_learning math,基础,2026-03-13T07:00:00
user_050,res_003,2,0.6,career machine_learning math,基础,2026-03-20T01:00:00
